loa,lb,bt,cb,resistance_n,total_mass_kg,stability_margin,feasible,reason
2.4660798899593392,2.9240036743664266,5.966721897063163,0.4752775019331708,1000000.0,1000000.0,-1000000.0,False,탑재 공간 부족: 짐 0.167 m³ > MaxBox 0.112 m³
2.4950074985169715,3.62912903406205,5.668279879502117,0.5366072650886828,1000000.0,1000000.0,-1000000.0,False,탑재 공간 부족: 짐 0.167 m³ > MaxBox 0.090 m³
2.7620802230297117,2.8512480368312136,3.625075085014655,0.5806955814421254,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
1.2513437431321168,3.71055115718931,3.4148358516814383,0.38667556414672855,1000000.0,1000000.0,-1000000.0,False,중량 127.2 kg에 필요한 배수용적 0.124 m³가 갑판까지 잠긴 부피보다 큽니다 — 설계 침수.
5.230395967493274,3.5213758245988322,2.6405214988224843,0.4237262513142276,13.17333922503311,280.88686274105686,0.14383303437279285,True,
1.6515890508441373,3.418232558331611,5.663986410060063,0.4228317868889187,1000000.0,1000000.0,-1000000.0,False,중량 133.0 kg에 필요한 배수용적 0.130 m³가 갑판까지 잠긴 부피보다 큽니다 — 설계 침수.
2.9083368402361565,1.7760891688821316,2.8516898130840493,0.36600688832530226,40.56085937989594,209.37726968423834,0.1030234818137361,True,
4.676115331441548,2.17721956070327,4.131484228726551,0.41764752971308206,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
3.6946302752165026,2.9755547809851164,3.7137957706269247,0.41584855626991224,11.323262298711098,190.43058925704074,0.07204286752881145,True,
5.558528265843536,3.851029838525629,4.135517361688641,0.4494682803319607,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
3.687465957775964,2.945997370200351,5.851536075035422,0.45837794352671946,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
2.848377664783557,3.8848241707573776,4.7702841161934755,0.38352886498688277,1000000.0,1000000.0,-1000000.0,False,탑재 공간 부족: 짐 0.167 m³ > MaxBox 0.089 m³
3.8257920694289997,3.582713694281473,4.4763299928057805,0.41593505883349025,10.355256864830139,173.9641268134771,0.04954667929708684,True,
2.9417681967701337,3.3784593736489446,4.447942854048019,0.3540265222344693,1000000.0,1000000.0,-1000000.0,False,탑재 공간 부족: 짐 0.167 m³ > MaxBox 0.126 m³
2.7410280988119258,3.4026547839057493,2.714858644719514,0.45051547760979616,14.061993008831546,153.75498636134535,0.023802720425844186,True,
3.8791326370809402,2.396026710466765,4.901165766831492,0.36626289885029445,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
5.68791273192528,3.439452397965511,5.566497482257594,0.48052456017955825,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
3.4342727762854954,2.4100657958420837,2.8519063551885844,0.47926474852393,10.975815273182297,218.79690568186123,0.09810658206646683,True,
2.6872501717466246,3.6881708860298357,3.0739536187207133,0.3602751970567315,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
4.984804349293263,3.9549271884480004,4.0115415876138805,0.5677177040023137,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
4.6494076433496305,3.5087389164241256,4.563187970599255,0.47665288647556264,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
4.222759059619919,3.532643358472698,5.825929380368418,0.5725237176420006,1000000.0,1000000.0,-1000000.0,False,"정역학 필터 불합격: {'displacement': True, 'gm_band': False, 'freeboard': True}"
4.719126291849706,3.839303165109694,2.594082017601198,0.3526787492237984,20.072066236259744,227.93434610155427,0.01869153870833852,True,
